id,clientID,topic,message,timestamp
1508,t4g6:113,t4g6,27.1;60.8;54;Jun,29/7/2024 18:54
1509,t4g6:113,t4g6,27.2;60.5;54;Jun,29/7/2024 19:04
1510,t4g6:113,t4g6,27.7;59.4;55;Jun,29/7/2024 19:14
1511,t4g6:113,t4g6,28.0;59.9;55;Jun,29/7/2024 19:24
1512,t4g6:113,t4g6,28.1;60.5;55;Jun,29/7/2024 19:34
1513,t4g6:113,t4g6,28.2;61.4;53;Jun,29/7/2024 19:44
1514,t4g6:113,t4g6,28.3;61.4;55;Jun,29/7/2024 19:54
1515,t4g6:113,t4g6,28.3;61.6;54;Jun,29/7/2024 20:04
1516,t4g6:113,t4g6,28.3;61.9;54;Jun,29/7/2024 20:14
1517,t4g6:113,t4g6,28.4;62.4;51;Jun,29/7/2024 20:24
1518,t4g6:113,t4g6,28.4;62.1;53;Jun,29/7/2024 20:34
1519,t4g6:113,t4g6,28.4;62.4;53;Jun,29/7/2024 20:44
1520,t4g6:113,t4g6,28.4;62.4;55;Jun,29/7/2024 20:54
1521,t4g6:113,t4g6,28.4;62.7;54;Jun,29/7/2024 21:04
1522,t4g6:113,t4g6,28.4;62.6;53;Jun,29/7/2024 21:14
1523,t4g6:113,t4g6,28.5;62.8;54;Jun,29/7/2024 21:24
1524,t4g6:113,t4g6,28.5;63.1;53;Jun,29/7/2024 21:34
1525,t4g6:113,t4g6,28.5;63.3;53;Jun,29/7/2024 21:44
1526,t4g6:113,t4g6,28.5;63.4;54;Jun,29/7/2024 21:54
1527,t4g6:113,t4g6,28.5;63.8;53;Jun,29/7/2024 22:04
1528,t4g6:113,t4g6,28.5;63.7;56;Jun,29/7/2024 22:14
1529,t4g6:113,t4g6,28.6;64.0;54;Jun,29/7/2024 22:24
1530,t4g6:113,t4g6,28.6;64.1;54;Jun,29/7/2024 22:34
1531,t4g6:113,t4g6,28.5;64.2;53;Jun,29/7/2024 22:44
1532,t4g6:113,t4g6,28.5;64.2;55;Jun,29/7/2024 22:54
1533,t4g6:113,t4g6,28.6;65.1;54;Jun,29/7/2024 23:04
1534,t4g6:113,t4g6,28.6;64.4;54;Jun,29/7/2024 23:14
1535,t4g6:113,t4g6,28.6;65.0;57;Jun,29/7/2024 23:24
1536,t4g6:113,t4g6,28.6;64.8;54;Jun,29/7/2024 23:34
1537,t4g6:113,t4g6,28.6;64.9;54;Jun,29/7/2024 23:44
1538,t4g6:113,t4g6,28.6;64.8;54;Jun,29/7/2024 23:54
1539,t4g6:113,t4g6,28.6;65.0;54;Jun,30/7/2024 0:04
1540,t4g6:113,t4g6,28.6;64.9;53;Jun,30/7/2024 0:14
1541,t4g6:113,t4g6,28.5;65.1;53;Jun,30/7/2024 0:24
1542,t4g6:113,t4g6,28.5;65.4;53;Jun,30/7/2024 0:34
1543,t4g6:113,t4g6,28.6;65.8;54;Jun,30/7/2024 0:44
1544,t4g6:113,t4g6,28.6;65.7;53;Jun,30/7/2024 0:54
1545,t4g6:113,t4g6,28.6;66.0;54;Jun,30/7/2024 1:04
1546,t4g6:113,t4g6,28.6;66.9;53;Jun,30/7/2024 1:14
1547,t4g6:113,t4g6,28.6;67.1;52;Jun,30/7/2024 1:24
1548,t4g6:113,t4g6,28.6;67.1;52;Jun,30/7/2024 1:34
1549,t4g6:113,t4g6,28.6;67.3;53;Jun,30/7/2024 1:44
1550,t4g6:113,t4g6,28.6;68.5;51;Jun,30/7/2024 1:54
1551,t4g6:113,t4g6,28.6;68.0;52;Jun,30/7/2024 2:04
1552,t4g6:113,t4g6,28.6;67.9;52;Jun,30/7/2024 2:14
1553,t4g6:113,t4g6,28.6;67.8;55;Jun,30/7/2024 2:24
1554,t4g6:113,t4g6,28.6;69.3;52;Jun,30/7/2024 2:34
1555,t4g6:113,t4g6,28.6;68.3;54;Jun,30/7/2024 2:44
1556,t4g6:113,t4g6,28.6;67.8;53;Jun,30/7/2024 2:54
1557,t4g6:113,t4g6,28.6;68.1;53;Jun,30/7/2024 3:04
1558,t4g6:113,t4g6,28.6;68.2;53;Jun,30/7/2024 3:14
1559,t4g6:113,t4g6,28.6;68.3;55;Jun,30/7/2024 3:24
1560,t4g6:113,t4g6,28.6;68.8;53;Jun,30/7/2024 3:34
1561,t4g6:113,t4g6,28.6;68.6;53;Jun,30/7/2024 3:44
1562,t4g6:113,t4g6,28.6;69.2;51;Jun,30/7/2024 3:54
1563,t4g6:113,t4g6,28.6;69.2;52;Jun,30/7/2024 4:04
1564,t4g6:113,t4g6,28.6;69.1;53;Jun,30/7/2024 4:14
1565,t4g6:113,t4g6,28.6;69.3;53;Jun,30/7/2024 4:24
1566,t4g6:113,t4g6,28.6;69.6;54;Jun,30/7/2024 4:34
1567,t4g6:113,t4g6,28.6;69.7;53;Jun,30/7/2024 4:44
1568,t4g6:113,t4g6,28.6;69.9;52;Jun,30/7/2024 4:54
1569,t4g6:113,t4g6,28.6;70.0;51;Jun,30/7/2024 5:04
1570,t4g6:113,t4g6,28.6;70.2;52;Jun,30/7/2024 5:14
1571,t4g6:113,t4g6,28.7;70.6;52;Jun,30/7/2024 5:24
1572,t4g6:113,t4g6,28.6;70.8;52;Jun,30/7/2024 5:34
1573,t4g6:113,t4g6,28.6;70.6;52;Jun,30/7/2024 5:44
1574,t4g6:113,t4g6,28.6;70.8;52;Jun,30/7/2024 5:54
1575,t4g6:113,t4g6,28.6;71.1;53;Jun,30/7/2024 6:04
1576,t4g6:113,t4g6,28.6;70.8;52;Jun,30/7/2024 6:14
1577,t4g6:113,t4g6,28.5;70.7;53;Jun,30/7/2024 6:25
1578,t4g6:113,t4g6,28.5;69.5;51;Jun,30/7/2024 6:35
1579,t4g6:113,t4g6,27.9;68.7;53;Jun,30/7/2024 6:45
1580,t4g6:113,t4g6,27.8;67.2;57;Jun,30/7/2024 6:55
1581,t4g6:113,t4g6,27.4;66.4;57;Jun,30/7/2024 7:05
1582,t4g6:113,t4g6,27.2;65.6;58;Jun,30/7/2024 7:15
1583,t4g6:113,t4g6,27.0;64.8;59;Jun,30/7/2024 7:25
1584,t4g6:113,t4g6,26.8;64.0;60;Jun,30/7/2024 7:35
1585,t4g6:113,t4g6,26.7;63.0;60;Jun,30/7/2024 7:45
1586,t4g6:113,t4g6,26.5;62.3;63;Jun,30/7/2024 7:55
1587,t4g6:113,t4g6,26.4;61.2;59;Jun,30/7/2024 8:05
1588,t4g6:113,t4g6,26.2;60.1;59;Jun,30/7/2024 8:15
1589,t4g6:113,t4g6,26.0;59.4;59;Jun,30/7/2024 8:25
1590,t4g6:113,t4g6,26.0;58.4;60;Jun,30/7/2024 8:35
1591,t4g6:113,t4g6,25.8;58.1;61;Jun,30/7/2024 8:45
1592,t4g6:113,t4g6,26.0;59.1;61;Jun,30/7/2024 8:55
1593,t4g6:113,t4g6,25.8;60.2;60;Jun,30/7/2024 9:05
1594,t4g6:113,t4g6,25.8;60.6;60;Jun,30/7/2024 9:15
1595,t4g6:113,t4g6,26.0;60.7;59;Jun,30/7/2024 9:25
1596,t4g6:113,t4g6,25.8;60.2;59;Jun,30/7/2024 9:35
1597,t4g6:113,t4g6,26.2;59.8;59;Jun,30/7/2024 9:45
1598,t4g6:113,t4g6,26.1;60.3;58;Jun,30/7/2024 9:55
1599,t4g6:113,t4g6,26.0;61.2;58;Jun,30/7/2024 10:05
1600,t4g6:113,t4g6,26.2;61.1;59;Jun,30/7/2024 10:15
1601,t4g6:113,t4g6,26.2;60.9;58;Jun,30/7/2024 10:25
1602,t4g6:113,t4g6,26.2;61.3;57;Jun,30/7/2024 10:35
1603,t4g6:113,t4g6,26.4;60.8;58;Jun,30/7/2024 10:45
1604,t4g6:113,t4g6,26.5;59.9;57;Jun,30/7/2024 10:55
1605,t4g6:113,t4g6,26.4;61.0;57;Jun,30/7/2024 11:05
